code,name,market,sector33,sector17,size
4416,Ｔｒｕｅ　Ｄａｔａ,growth,情報・通信業,情報通信・サービスその他,none
4417,グローバルセキュリティエキスパート,growth,情報・通信業,情報通信・サービスその他,none
4418,ＪＤＳＣ,growth,情報・通信業,情報通信・サービスその他,none
4419,Ｆｉｎａｔｅｘｔホールディングス,growth,情報・通信業,情報通信・サービスその他,none
441A,ＮＥ,growth,情報・通信業,情報通信・サービスその他,small2
4420,イーソル,standard,情報・通信業,情報通信・サービスその他,small2
4421,ディ・アイ・システム,standard,情報・通信業,情報通信・サービスその他,none
4422,ＶＡＬＵＥＮＥＸ,growth,情報・通信業,情報通信・サービスその他,none
4424,Ａｍａｚｉａ,growth,情報・通信業,情報通信・サービスその他,none
4425,Ｋｕｄａｎ,growth,情報・通信業,情報通信・サービスその他,none
4427,ＥｄｕＬａｂ,growth,情報・通信業,情報通信・サービスその他,none
4428,シノプス,growth,情報・通信業,情報通信・サービスその他,none
4429,リックソフト,growth,情報・通信業,情報通信・サービスその他,none
442A,クラシコ,growth,繊維製品,素材・化学,none
4430,東海ソフト,standard,情報・通信業,情報通信・サービスその他,none
4431,スマレジ,growth,情報・通信業,情報通信・サービスその他,none
4432,ウイングアーク１ｓｔ,prime,情報・通信業,情報通信・サービスその他,small1
4433,ヒト・コミュニケーションズ・ホールディングス,prime,サービス業,情報通信・サービスその他,small2
4434,サーバーワークス,standard,情報・通信業,情報通信・サービスその他,small2
4436,ミンカブ・ジ・インフォノイド,growth,情報・通信業,情報通信・サービスその他,none
4437,ｇｏｏｄｄａｙｓホールディングス,growth,情報・通信業,情報通信・サービスその他,none
4438,Ｗｅｌｂｙ,growth,情報・通信業,情報通信・サービスその他,none
4439,東名,standard,情報・通信業,情報通信・サービスその他,none
4440,ヴィッツ,standard,情報・通信業,情報通信・サービスその他,none
4441,トビラシステムズ,standard,情報・通信業,情報通信・サービスその他,none
4442,バルテス・ホールディングス,growth,情報・通信業,情報通信・サービスその他,none
4443,Ｓａｎｓａｎ,prime,情報・通信業,情報通信・サービスその他,small1
4444,インフォネット,growth,情報・通信業,情報通信・サービスその他,none
4445,リビン・テクノロジーズ,growth,情報・通信業,情報通信・サービスその他,none
4446,Ｌｉｎｋ－Ｕグループ,standard,情報・通信業,情報通信・サービスその他,none
4447,ピー・ビーシステムズ,growth,情報・通信業,情報通信・サービスその他,none
4448,ｋｕｂｅｌｌ,growth,情報・通信業,情報通信・サービスその他,none
4450,パワーソリューションズ,growth,情報・通信業,情報通信・サービスその他,none
4452,花王,prime,化学,素材・化学,large70
4461,第一工業製薬,prime,化学,素材・化学,small2
4462,石原ケミカル,prime,化学,素材・化学,small2
4463,日華化学,standard,化学,素材・化学,none
4464,ソフト９９コーポレーション,standard,化学,素材・化学,none
4465,ニイタカ,standard,化学,素材・化学,none
446A,ノースサンド,growth,サービス業,情報通信・サービスその他,none
4471,三洋化成工業,prime,化学,素材・化学,small1
4475,ＨＥＮＮＧＥ,growth,情報・通信業,情報通信・サービスその他,none
4476,ＡＩ　ＣＲＯＳＳ,growth,情報・通信業,情報通信・サービスその他,none
4477,ＢＡＳＥ,growth,情報・通信業,情報通信・サービスその他,none
4478,フリー,growth,情報・通信業,情報通信・サービスその他,none
4479,マクアケ,growth,情報・通信業,情報通信・サービスその他,none
4480,メドレー,prime,情報・通信業,情報通信・サービスその他,small1
4481,ベース,prime,情報・通信業,情報通信・サービスその他,small2
4482,ウィルズ,growth,情報・通信業,情報通信・サービスその他,none
4483,ＪＭＤＣ,prime,情報・通信業,情報通信・サービスその他,small1
4484,ランサーズ,growth,情報・通信業,情報通信・サービスその他,none
4486,ユナイトアンドグロウ,growth,情報・通信業,情報通信・サービスその他,none
4487,スペースマーケット,growth,情報・通信業,情報通信・サービスその他,none
4488,ＡＩ　ｉｎｓｉｄｅ,growth,情報・通信業,情報通信・サービスその他,none
4490,ビザスク,growth,情報・通信業,情報通信・サービスその他,none
4491,コンピューターマネージメント,standard,情報・通信業,情報通信・サービスその他,none
4492,ゼネテック,standard,情報・通信業,情報通信・サービスその他,none
4493,サイバーセキュリティクラウド,growth,情報・通信業,情報通信・サービスその他,none
4495,アイキューブドシステムズ,growth,情報・通信業,情報通信・サービスその他,none
4496,コマースＯｎｅホールディングス,growth,情報・通信業,情報通信・サービスその他,none
4498,サイバートラスト,growth,情報・通信業,情報通信・サービスその他,none
4499,Ｓｐｅｅｅ,standard,情報・通信業,情報通信・サービスその他,none
4502,武田薬品工業,prime,医薬品,医薬品,core30
4503,アステラス製薬,prime,医薬品,医薬品,large70
4506,住友ファーマ,prime,医薬品,医薬品,mid400
4507,塩野義製薬,prime,医薬品,医薬品,large70
4512,わかもと製薬,standard,医薬品,医薬品,none
4516,日本新薬,prime,医薬品,医薬品,mid400
4519,中外製薬,prime,医薬品,医薬品,large70
4521,科研製薬,prime,医薬品,医薬品,small1
4523,エーザイ,prime,医薬品,医薬品,mid400
4524,森下仁丹,standard,医薬品,医薬品,none
4526,理研ビタミン,prime,食料品,食品,small2
4527,ロート製薬,prime,医薬品,医薬品,mid400
4528,小野薬品工業,prime,医薬品,医薬品,mid400
4531,有機合成薬品工業,standard,化学,素材・化学,none
4534,持田製薬,prime,医薬品,医薬品,small2
4536,参天製薬,prime,医薬品,医薬品,mid400
4538,扶桑薬品工業,prime,医薬品,医薬品,small2
4539,日本ケミファ,standard,医薬品,医薬品,none
4540,ツムラ,prime,医薬品,医薬品,mid400
4543,テルモ,prime,精密機器,電機・精密,large70
4544,Ｈ．Ｕ．グループホールディングス,prime,サービス業,情報通信・サービスその他,mid400
4547,キッセイ薬品工業,prime,医薬品,医薬品,small1
4548,生化学工業,prime,医薬品,医薬品,small2
4549,栄研化学,prime,医薬品,医薬品,small1
4552,ＪＣＲファーマ,prime,医薬品,医薬品,small1
4553,東和薬品,prime,医薬品,医薬品,small1
4554,富士製薬工業,prime,医薬品,医薬品,small2
4558,中京医薬品,standard,医薬品,医薬品,none
4559,ゼリア新薬工業,prime,医薬品,医薬品,small1
4563,アンジェス,growth,医薬品,医薬品,none
4564,オンコセラピー・サイエンス,growth,医薬品,医薬品,none
4565,ネクセラファーマ,prime,医薬品,医薬品,small1
4568,第一三共,prime,医薬品,医薬品,core30
4569,杏林製薬,prime,医薬品,医薬品,small1
456A,ＨＵＭＡＮ　ＭＡＤＥ,growth,小売業,小売,none
4570,免疫生物研究所,growth,医薬品,医薬品,none
4571,ＮＡＮＯホールディングス,growth,医薬品,医薬品,none
4572,カルナバイオサイエンス,growth,医薬品,医薬品,none
4574,大幸薬品,prime,医薬品,医薬品,small2
4575,キャンバス,growth,医薬品,医薬品,none
4576,デ・ウエスタン・セラピテクス研究所,growth,医薬品,医薬品,none
4577,ダイト,prime,医薬品,医薬品,small2
4578,大塚ホールディングス,prime,医薬品,医薬品,large70
